,label,centroid-0,centroid-1,area,eccentricity,euler_number,extent,feret_diameter_max,inertia_tensor-0-0,inertia_tensor-0-1,inertia_tensor-1-0,inertia_tensor-1-1,inertia_tensor_eigvals-0,inertia_tensor_eigvals-1,moments-0-0,moments-0-1,moments-0-2,moments-0-3,moments-1-0,moments-1-1,moments-1-2,moments-1-3,moments-2-0,moments-2-1,moments-2-2,moments-2-3,moments-3-0,moments-3-1,moments-3-2,moments-3-3,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,moments_normalized-0-0,moments_normalized-0-1,moments_normalized-0-2,moments_normalized-0-3,moments_normalized-1-0,moments_normalized-1-1,moments_normalized-1-2,moments_normalized-1-3,moments_normalized-2-0,moments_normalized-2-1,moments_normalized-2-2,moments_normalized-2-3,moments_normalized-3-0,moments_normalized-3-1,moments_normalized-3-2,moments_normalized-3-3,orientation,perimeter,perimeter_crofton,solidity,sd_intensity,skew_intensity,pixelcount,mean_int,class
287,288,842.973344556678,2703.3602693602693,3564,0.9009599929572574,1,0.5454545454545454,110.63905277974861,224.28322506773674,-209.69591065915418,-209.69591065915418,634.010232248284,722.3044166869174,135.98904062910327,3564.0,136716.0,6043808.0,288335250.0,142465.0,6212352.0,296619452.0,14972201682.0,7954415.0,372895390.0,18638578470.0,972672166540.0,517182229.0,25391594676.0,1309839800720.0,69963744574122.0,3564.0,-1.0665246463759104e-11,799345.414141414,-4833063.638472279,1.1533529686857946e-10,747356.2255892255,-2309339.861760126,413011009.76028323,2259612.467732884,8013232.17252019,642221988.410496,-415666609.2154926,18569121.983689472,1008867582.1976395,5820815993.466034,503372346833.24316,0.2408230800550002,0.027063700368963987,0.0025802956877664976,0.0004773581676767251,5.108798391576649e-07,7.199804823081687e-05,1.4027126042993237e-07,,,0.06293019783045364,-0.006373504184163671,,0.05883723643635078,-0.0030453948825380312,0.009123228300748777,0.17789288222454655,0.010567286632372223,0.014186396201472952,-0.00015380243276411147,0.024487651210961657,0.02228543322115236,0.0021537829611981175,0.0031198848995392108,0.39852718262449405,277.3797256769669,265.6539869416789,0.919741935483871,1535.09713353891,1.5783862844389447,3564,2266.33024691358,norm
288,289,845.5743357829282,2501.970322215941,3538,0.8132614009841547,1,0.6987951807228916,93.64827814754524,422.0078812415697,133.83287019298814,133.83287019298814,236.78432721568393,492.14799633925105,166.6442121180026,3538.0,152029.0,8025799.0,468644911.0,115248.0,4478743.0,223536261.0,12576279067.0,4591870.0,167035089.0,7986477011.0,433992073941.0,202439148.0,7015554547.0,323941854213.0,17066127837451.0,3538.0,1.2931877790833823e-12,1493063.8838326735,-4541130.424927947,2.106759211528697e-11,-473500.69474279205,2794144.292850209,-426829396.1977304,837742.9496890899,568896.7742890696,343719721.47200483,-1991782892.043255,-1715807.5374608492,-231638380.69842273,723654563.970363,-183660110953.8085,0.18620469430674214,0.008464404837149907,0.00025436650243282506,3.0560569565831875e-05,2.628635828302734e-09,2.549433503027571e-06,5.919469824249062e-10,,,0.11927865495804683,-0.006099151258096996,,-0.03782726687195821,0.0037527899629335774,-0.009637864947888937,0.0669260393486953,0.0007640801192552305,0.007761237358493817,-0.0007561180363090895,-0.002304485606339459,-0.005230425668444044,0.00027471280633105193,-0.0011721509073002203,-1.088065042369668,244.30865786510142,234.3006486151612,0.9677242888402626,993.659830162724,1.7050072241845682,3538,1372.784624081402,norm
289,290,843.9944331983805,1981.6796558704452,1976,0.6502494788552609,1,0.7467876039304611,58.60034129593445,144.2825010961498,-39.398014278631045,-39.398014278631045,182.688734192906,207.31441199561414,119.65682329344165,1976.0,46791.0,1393097.0,46559151.0,53341.0,1340947.0,41462719.0,1422258223.0,1800903.0,46857155.0,1463490263.0,50338163231.0,67883845.0,1806121483.0,56492028187.0,1934605057087.0,1976.0,7.958078640513122e-13,285102.2221659919,68848.42827031699,-1.0970779840135947e-11,77850.47621457494,169910.12241277884,22391709.641008105,360992.9387651822,9332.7446744538,37253891.7040195,24310750.1774739,-220110.2714307518,27710806.32191046,23021588.832777362,6066331526.963424,0.16547127291956262,0.001967909667292745,1.773698554078769e-05,2.865460180854512e-07,-6.436278657106344e-13,-1.2707740987113202e-08,5.529160453627198e-14,,,0.0730174600689017,0.00039666755533414484,,0.019938266335339596,0.0009789305954724299,0.0029021939546978602,0.09245381285066093,5.37702473038068e-05,0.0048284843375410325,7.088332308881162e-05,-0.0012681568115043534,0.0035916031369023715,6.712449049653715e-05,0.00039790406867842414,0.5586343383656984,165.09545442950497,159.20182261497837,0.9835739173718268,715.4259367510779,0.8613401410877539,1976,1321.5167004048583,norm
290,291,841.1096153846154,2825.688141025641,3120,0.7139448450324757,1,0.791476407914764,76.02631123499285,354.5299875698554,-28.61399223372781,-28.61399223372781,180.6572152366863,359.11789212031135,176.06931068623035,3120.0,117587.0,5537769.0,290874155.0,75222.0,2924253.0,139745175.0,7394904351.0,2377224.0,94519673.0,4526559363.0,238565602619.0,84751380.0,3433476693.0,164379106467.0,8612080918563.0,3120.0,-1.411848415955319e-11,1106133.5612179488,-1210299.336176232,7.44648787076585e-12,89275.65576923077,-497572.68842085527,57877771.496070266,563650.5115384612,621716.1908505933,159643616.34474048,193807734.5249824,258629.58785502965,38705983.58052065,-223910709.44295552,22438652132.579533,0.17153435987389157,0.003442100505940725,4.236678554466223e-05,1.3648858089833506e-06,8.329644791642192e-12,7.198968728002556e-08,6.192052429401328e-12,,,0.11363140627238955,-0.00222590338561147,,0.009171151356964042,-0.0009151031473279369,0.0019056714114071753,0.057902953601502015,0.0011434197580211638,0.005256392356130772,0.00011424311228440982,0.00047565462362774027,0.001274425128217003,-0.0001319877990590518,0.00023679819609860592,1.4118117142626576,220.12489168102783,211.37300057270488,0.9671419714817111,502.51933091542287,2.1495082599865145,3120,823.5689102564103,norm
291,292,864.2798468499826,1846.6630699617126,2873,0.896090632327027,1,0.6023060796645703,92.64987857520376,157.18755716078587,140.90049016680018,140.90049016680018,465.6961375331062,520.3612915594957,102.52240313439634,2873.0,76603.0,2494071.0,90288163.0,132962.0,3140368.0,93813314.0,3190427770.0,7491406.0,163022226.0,4529269032.0,144758411676.0,469053650.0,9652474582.0,253021779224.0,7655892473668.0,2873.0,9.549694368615746e-12,451599.8517229378,-293503.4448535986,-2.5693225325085223e-11,-404807.1082492169,-25109.41648816411,-122730545.78934476,1337945.003132614,747165.6575234056,196784723.3246362,139454300.89242896,-1487252.0483944404,-356594828.3091513,-172365495.4446674,-89443734050.06277,0.21680601973334218,0.02115175770578854,4.30151431481252e-05,1.2736563555890564e-05,2.9284735505804045e-10,1.8294827552012057e-06,-5.5813367190115635e-11,,,0.05471199344266824,-0.0006633979695577852,,-0.04904298300271499,-5.675414107435002e-05,-0.005175422237868711,0.16209402629067393,0.0016887985092358193,0.008298211554564627,0.0001097127805357933,-0.003361595941804605,-0.01503724107532146,-0.00013560498064703824,-0.0013128267511601011,-0.37009280780166354,229.52186130069785,220.28188641230315,0.9699527346387576,756.0786255563598,1.3284557921335962,2873,1157.518273581622,norm
292,293,850.8375049662296,2658.844656336909,2517,0.3563187797893512,1,0.7368266978922716,61.814237842102365,188.76927319337767,-4.4674074063551,-4.4674074063551,214.61125924957807,215.3617617419603,188.01877070099545,2517.0,70085.0,2426625.0,93691817.0,77618.0,2172491.0,75837047.0,2953544453.0,2933722.0,82793265.0,2878137177.0,111348231243.0,123345218.0,3506428139.0,120876234143.0,4622761318901.0,2517.0,9.229950137523701e-12,475132.26062773156,-336511.20706758444,1.4999557151895715e-11,11244.464441795788,379790.01517421147,6442874.257315959,540176.539531188,411281.6658376592,66773441.97549303,88575271.27871472,-438842.18540464336,1795403.597873572,44170183.90798673,1788635416.8173177,0.1602624284636296,0.00011801184745735862,4.906625425446918e-05,8.98594157725372e-08,-6.527642485110415e-14,-5.240774911638505e-10,1.770336957387106e-13,,,0.07499772474905747,-0.0010587452954327345,,0.001774893685480771,0.0011949108480576276,0.00040404525310265967,0.08526470371457213,0.0012939911648051177,0.004187493219022289,0.00011071876598078517,-0.0013807031964355111,0.0001125932731498718,5.521256875463661e-05,4.456449236026873e-05,0.16644091463823055,189.23759005323595,182.090002411336,0.9752034095311894,1714.007115832363,1.8785222607718317,2517,2862.85975367501,norm
293,294,854.5349957495041,2370.088126948144,3529,0.40527130015319285,1,0.6714231354642314,73.824115301167,268.1789720938303,-18.181529136272093,-18.181529136272093,304.24367470244704,311.81862109420774,260.6040257020696,3529.0,120297.0,5047103.0,236456931.0,118345.0,4098322.0,171360178.0,7955276356.0,5042375.0,176160254.0,7240889090.0,327903511316.0,243943573.0,8569187830.0,346083158866.0,15272726195368.0,3529.0,4.774847184307873e-12,946403.5925191271,-111608.39630119415,1.2278178473934531e-11,64162.616321904214,-2268766.473321681,34037221.38043932,1073675.9280249355,-28251.251411594305,178029158.33277097,-374610786.9267118,2836113.4422719977,39979508.74956492,-617743304.1679544,17301057712.219936,0.1622053405486759,0.0002106125155428282,0.0001698699357575189,6.238214570694561e-07,4.794367826475093e-12,2.657119955601014e-09,4.272238678636984e-12,,,0.0759929079325107,-0.00015085778329810485,,0.005152034325948454,-0.003066624844807538,0.000774460236136466,0.08621243261616521,-3.818638475772967e-05,0.004050756742464579,-0.00014348267820113786,0.0038334910388684927,0.0009096670800690465,-0.00023660681116526077,0.00011154908734631329,0.3947587475830975,231.31475451951127,222.17800531024017,0.9700384826827927,1116.3239952442907,1.09453764062398,3529,2052.0716916973647,norm
294,295,852.8768016472203,2578.1825669183254,2914,0.40379032559156736,1,0.7598435462842242,66.09841147864296,212.42514564154104,0.4733900056009587,0.4733900056009587,253.79573500046408,253.80115113705625,212.41972950494886,2914.0,85038.0,3100634.0,126329334.0,89975.0,2624322.0,95512440.0,3884873418.0,3517701.0,102902446.0,3694877632.0,147851797114.0,154469645.0,4532583366.0,160332113352.0,6296569442178.0,2914.0,3.1725733151688473e-12,619006.8743994507,-283544.2643654784,2.333777615604049e-11,-1379.4584763211935,-144708.72003472343,420878.01145307976,739560.7717913524,332087.70034797775,103504347.96417768,96373546.92040564,183746.45543795155,-2053372.767259195,-58551499.982734606,-736832370.1474189,0.15999343879272657,0.000201665551376269,9.612435125019138e-06,1.8468425580351897e-08,8.776187883611396e-17,-6.211426844113326e-11,-7.780972823750151e-15,,,0.0728981282229036,-0.0006185816007066754,,-0.00016245367385070647,-0.0003156972752582744,1.7009345177758483e-05,0.08709531056982296,0.0007244842060760838,0.00418302010086785,7.215134427420858e-05,0.00040086219618422396,-8.29849154065737e-05,-4.383536320931147e-05,-1.0219049599863657e-05,-0.011440673064099148,202.65180361560905,194.8074743296255,0.976868923902112,1175.5046844719984,1.6935439003694932,2914,1751.7769389155799,norm
295,296,855.2334470989761,2283.061433447099,2930,0.5396439064554855,1,0.6727898966704937,72.18032973047436,218.888376102226,32.793181050449036,32.793181050449036,270.3755365816724,286.32277843706504,202.94113424683337,2930.0,93940.0,3653194.0,158679346.0,85654.0,2650106.0,98295410.0,4075543742.0,3296162.0,100153260.0,3570926136.0,141587597004.0,145495642.0,4365942386.0,151040891222.0,5779884505022.0,2930.0,-1.4779288903810084e-12,641342.9419795222,427961.59757247637,-1.1532108601386426e-11,-96084.02047781568,-2338860.6855385634,-41934315.228877485,792200.3221843002,91315.66553366813,125711772.71359485,427984405.78807455,2819972.1226115576,-60526265.92700836,-406851690.7473416,-19984174251.860756,0.16698427054057968,0.0008098520178297225,0.00044818191780699346,2.320604409135038e-06,-5.933531966846614e-11,-5.490136689913634e-08,-4.5609406046562524e-11,,,0.07470593041031605,0.0009209493573721868,,-0.011192211962610592,-0.005033097029144143,-0.0016671193583080843,0.09227834013026362,0.00019650619113553326,0.004997733448470336,0.000314333938352574,0.006068421860414189,-0.0024062515165034137,-0.0002988129767077108,-0.0002711538195794962,-0.4526256388760226,215.48023074035518,206.96958588064518,0.9531554977228367,399.80283083556304,2.664849424475642,2930,703.3679180887372,norm
296,297,861.1914153132251,2962.161252900232,862,0.9783997943489873,1,0.7807971014492754,69.72087205421343,15.729217919800188,-18.646627925129597,-18.646627925129597,342.16869660477715,343.2303623086545,14.667552215922862,862.0,7035.0,70973.0,796689.0,27749.0,242540.0,2509934.0,28577036.0,1188229.0,10662322.0,110919084.0,1262118586.0,57747881.0,525186176.0,5469075434.0,62018315468.0,862.0,5.648814749292796e-13,13558.58584686775,-3849.698219755474,6.0822458181064576e-12,16073.393271461713,-37145.37393209547,628192.2429643379,294949.4164733179,-69965.92897863353,4367445.274645974,-5435469.909371455,507429.44960998284,10678065.457666636,-15532042.851560365,365806527.5130751,0.4151947964322243,0.1452855014992819,0.000893948742359643,0.0004761611621986754,3.0737124158701007e-07,0.00016533955183182012,4.509336007762835e-08,,,0.018247352575174215,-0.00017646497610833208,,0.021631818938665427,-0.0017026938604758066,0.000980778127194152,0.39694744385705005,-0.003207143854095674,0.006818764231912679,-0.00028904247375015465,0.023259881837641123,0.01667135046464014,-0.0008259488439937956,0.0006625556892398719,0.056874665386928695,157.59797974644667,152.0937708983027,0.9102428722280888,1223.0319450508807,1.6583900084365721,862,1534.4164733178654,norm
297,298,863.5006868131868,2042.8650412087911,2912,0.49334289415083904,1,0.7724137931034483,66.94027188471824,205.06248667412598,-13.41819021894999,-13.41819021894999,264.2994500777381,267.1971533777453,202.16478337411877,2912.0,84055.0,3023393.0,121948645.0,91730.0,2686864.0,96922686.0,3907244494.0,3659198.0,107715838.0,3832753276.0,151879292596.0,164469518.0,4847036044.0,169702299222.0,6591804849190.0,2912.0,1.3237411167210666e-11,597141.9611950549,205226.82984179838,1.8555823544375016e-11,39073.76991758237,-572001.9638890012,17643307.467167385,769639.9986263734,-368764.23869494145,106615422.5937306,-94185340.17675517,713890.7032985899,18147692.97970943,-121045414.70731397,6386425240.0905285,0.16118198377467863,0.0004987425502808314,3.641274604776589e-05,2.2387315326271487e-07,-3.079850168916284e-13,-2.684906040940423e-09,5.600970008795571e-13,,,0.07041980998424657,0.00044849304230398096,,0.004607894992771288,-0.001250026135404353,0.0007145060173662157,0.09076217379043204,-0.0008058799886579022,0.004317634951894465,-7.068276229128328e-05,0.0015601030997834154,0.0007349322602605416,-9.084029699473809e-05,8.881623316013196e-05,0.2126872219411695,202.75230867899737,194.90275910463998,0.9801413665432515,462.44939947758166,1.7246534512287184,2912,707.3688186813187,norm
298,299,873.0594814438231,2098.1342145399085,1967,0.551945365166207,1,0.6411342894393742,69.1158447825099,147.76439621833453,-17.084543415775652,-17.084543415775652,200.10983257299065,205.1923987571168,142.68183003420842,1967.0,47472.0,1436352.0,49154460.0,70929.0,1745421.0,54954451.0,1951397373.0,2951279.0,73198525.0,2349073879.0,84948859957.0,132668205.0,3303700707.0,107116189117.0,3912729575967.0,1967.0,-1.3749001936957939e-11,290652.5673614641,459889.8426197985,7.808864666003501e-12,33605.29689883071,1538267.8191344277,8817122.953346115,393616.04067107267,-451854.7130016921,46029149.15606565,54753454.52807057,-2140565.965184053,19649213.207076337,317768097.3532702,3230866370.4679074,0.17685522561836564,0.001009946062771223,0.001661733244592988,1.2321924416263438e-05,1.6830981882478074e-09,3.220819776743614e-07,5.25366701673147e-10,,,0.0751217062624985,0.002680050131766884,,0.008685583841268761,0.008964396447373285,0.001158547427560933,0.10173351935586715,-0.0026332246788082,0.0060481125906654935,0.000162216962626651,-0.012474343995872928,0.002581856409977295,0.0009414451748587026,0.0002158249038828497,0.28915704464107234,187.0893577750951,182.3758567363795,0.9539282250242483,702.3256381907141,1.2353466555651793,1967,1323.0442297915608,norm
299,300,865.195007800312,2323.5936037441497,1282,0.6478210998275581,1,0.6574358974358975,51.419840528729765,82.63437406451017,-12.534788661437238,-12.534788661437238,134.58755698121846,137.45371557519346,79.76821547053517,1282.0,25119.0,598109.0,15871845.0,34864.0,699181.0,17094415.0,463137871.0,1120668.0,22806093.0,562069027.0,15278775711.0,39488404.0,813568387.0,20079985633.0,544140304633.0,1282.0,-4.334310688136611e-12,105937.26755070202,1348.573937465546,8.242295734817162e-12,16069.59906396254,199113.36678989802,1291071.2383661931,172541.24804992205,-25857.464533527105,9419164.82656034,5246033.81771497,-372692.1747464596,6304123.004310549,17570929.98078782,473897000.414658,0.16943988381102076,0.0020246841070313136,0.000273525297017895,8.874144754146685e-06,4.1223414529314163e-10,3.9361373822325326e-07,-1.4565097806976782e-10,,,0.06445739006592056,2.2916838241537792e-05,,0.009777526256971324,0.0033836104136994384,0.0006127539658438751,0.1049824937451002,-0.0004394058906141959,0.0044704199357084185,6.953812842365307e-05,-0.006333302198174625,0.0029919932047647755,0.00023290920874376753,0.000175441309011056,0.22479183937726174,142.95331880577402,138.20976171655778,0.9560029828486204,235.78824046415872,1.1013481818364872,1282,491.3588143525741,norm
300,301,875.0034493571652,2229.922859830668,3189,0.3647850121442033,1,0.766955266955267,73.57309290766564,268.5522180991986,-14.39255206706263,-14.39255206706263,245.84351271780216,275.5299923998747,238.8657384171261,3189.0,98613.0,3905809.0,174585327.0,95681.0,3004628.0,119524096.0,5367156254.0,3654755.0,114995930.0,4507018794.0,199437712868.0,157085975.0,4920474308.0,188849605720.0,8178997389146.0,3189.0,-7.389644451905042e-12,856413.0235183444,841063.0008062134,-2.3504753698944114e-11,45897.848541862724,-502232.00423876464,43919815.36620547,783994.962057071,-773734.1290899712,148962895.20759192,-247319293.0569637,385612.16394943383,8618110.03097007,-434398144.7830783,10937680506.023865,0.16130314544277227,0.00013218332342760435,4.1176671927884304e-05,5.4980132988769315e-08,-7.098700288838272e-14,-6.255407181575252e-10,-4.247579338051631e-14,,,0.08421204706779511,0.0014645096248717385,,0.004513186599894208,-0.0008745166573981349,0.001354244086933272,0.07709109837497716,-0.0013472725325663188,0.004593191440476017,-0.00013504147691592984,0.0006714511576781189,0.00026573482726801077,-0.00023719042018907749,0.00010575652115843186,1.1193675809371961,221.16652224137044,212.7532273494708,0.9619909502262444,1175.9171459070535,1.8264936783826191,3189,1735.623706491063,norm
301,302,902.0329323308271,2385.805112781955,6650,0.9624872663230489,1,0.360082304526749,184.56435192094924,1757.537357318108,964.5985443156753,964.5985443156753,759.66523125106,2344.597402330701,172.60518623846747,6650.0,637104.0,72725444.0,9014631930.0,379269.0,29921329.0,3046358303.0,351992907673.0,26682597.0,1772179855.0,161276736997.0,17325825297475.0,2095082727.0,119225422717.0,9709694863487.0,966887931174673.0,6650.0,-6.330935775622493e-11,11687623.426165419,-192305595.53133518,2.0372681319713593e-10,-6414580.319699241,127712158.57403637,-22213439824.273434,5051773.787819549,-52464709.29232673,14033786321.472483,-533343437971.0961,-2938967.294445741,-9922383837.826248,279219153204.9663,-39487594285006.48,0.37852670504799524,0.106677600469563,0.011555078454197199,0.005804015500624499,4.742667486692261e-05,0.0018742233457112155,3.151325281647064e-06,,,0.26429133192753507,-0.05332585259691145,,-0.14505241267904892,0.035414256793389734,-0.07553546024915338,0.11423537312046016,-0.014548330466060471,0.047721042630792535,-0.022239816395048705,-0.0008149681567909451,-0.03374046684746095,0.011643121971992756,-0.020191756239516738,-1.0240732188755615,458.85995641732205,437.70803449606,0.8065494238932687,1017.8430142703955,1.9684391627032205,6650,1994.129022556391,norm
